veh144	2021-07-28 00:04:32	1083.07	448.33	70	42.984
veh145	2021-07-28 00:04:32	1111.04	925.17	70	0.000
veh149	2021-07-28 00:04:32	1098.56	478.29	70	0.000
veh152	2021-07-28 00:04:32	649.66	709.16	70	72.720
veh154	2021-07-28 00:04:32	603.19	962.18	70	8.568
veh156	2021-07-28 00:04:32	1048.81	701.49	70	55.764
veh161	2021-07-28 00:04:32	602.89	938.77	70	42.984
veh163	2021-07-28 00:04:32	1136.0	677.7	70	52.164
veh165	2021-07-28 00:04:32	1118.89	692.77	70	0.000
veh168	2021-07-28 00:04:32	1049.91	695.05	70	56.808
veh169	2021-07-28 00:04:32	636.63	706.31	70	87.372
veh170	2021-07-28 00:04:32	758.26	963.43	70	22.536
veh171	2021-07-28 00:04:32	602.36	916.27	70	45.540
veh173	2021-07-28 00:04:32	960.71	340.28	70	33.408
veh174	2021-07-28 00:04:32	1139.18	684.02	70	55.296
veh176	2021-07-28 00:04:32	1090.71	727.43	70	0.000
veh178	2021-07-28 00:04:32	1098.36	470.79	70	0.000
veh179	2021-07-28 00:04:32	1103.44	655.61	70	7.596
veh180	2021-07-28 00:04:32	1047.06	698.33	70	56.304
veh182	2021-07-28 00:04:32	1080.39	345.33	70	0.108
veh184	2021-07-28 00:04:32	735.42	554.72	70	40.068
veh185	2021-07-28 00:04:32	1080.62	354.37	70	19.224
veh187	2021-07-28 00:04:32	1084.69	694.88	70	37.584
veh188	2021-07-28 00:04:32	586.31	519.26	70	36.720
veh189	2021-07-28 00:04:32	595.13	685.39	70	0.000
veh190	2021-07-28 00:04:32	1091.09	742.43	70	0.000
veh191	2021-07-28 00:04:32	1126.39	692.57	70	0.000
veh193	2021-07-28 00:04:32	1112.06	677.93	70	46.368
veh195	2021-07-28 00:04:32	983.93	339.55	70	31.212
veh196	2021-07-28 00:04:32	1080.78	954.98	70	7.056
veh197	2021-07-28 00:04:32	1110.61	907.75	70	19.080
veh198	2021-07-28 00:04:32	592.23	599.6	70	39.420
veh200	2021-07-28 00:04:32	1098.15	463.29	70	0.000
veh201	2021-07-28 00:04:32	1072.14	697.65	70	45.972
veh202	2021-07-28 00:04:32	874.15	504.4	70	25.992
veh203	2021-07-28 00:04:32	1082.96	701.21	70	44.928
veh205	2021-07-28 00:04:32	1138.38	680.84	70	51.480
veh206	2021-07-28 00:04:32	770.99	966.3	70	27.360
veh207	2021-07-28 00:04:32	1091.54	759.79	70	38.160
veh209	2021-07-28 00:04:32	888.15	446.8	70	53.388
veh210	2021-07-28 00:04:32	756.25	923.19	70	35.820
veh211	2021-07-28 00:04:32	1104.37	695.54	70	29.988
veh213	2021-07-28 00:04:32	1096.78	964.27	70	0.000
veh214	2021-07-28 00:04:32	1111.66	684.3	70	46.188
veh215	2021-07-28 00:04:32	755.65	904.14	70	37.656
veh216	2021-07-28 00:04:32	589.1	507.08	70	6.300
veh217	2021-07-28 00:04:32	1133.89	692.37	70	0.000
veh218	2021-07-28 00:04:32	1096.35	680.42	70	41.724
veh219	2021-07-28 00:04:32	1096.87	416.48	70	49.500
veh220	2021-07-28 00:04:32	889.57	501.83	70	16.668
veh221	2021-07-28 00:04:32	769.72	507.57	70	56.592
veh222	2021-07-28 00:04:32	591.22	569.95	70	47.736
veh223	2021-07-28 00:04:32	594.74	725.99	70	0.000
veh225	2021-07-28 00:04:32	731.98	498.9	70	0.000
veh227	2021-07-28 00:04:32	1094.32	698.4	70	42.300
veh228	2021-07-28 00:04:32	1107.69	708.38	70	35.496
veh229	2021-07-28 00:04:32	731.6	491.41	70	0.000
veh230	2021-07-28 00:04:32	624.44	349.79	70	39.204
veh232	2021-07-28 00:04:32	1235.58	330.19	70	75.492
veh233	2021-07-28 00:04:32	720.52	506.04	70	0.000
veh234	2021-07-28 00:04:32	750.0	827.01	70	48.960
veh235	2021-07-28 00:04:32	602.67	350.57	70	33.876
veh237	2021-07-28 00:04:32	503.71	970.06	70	77.940
veh239	2021-07-28 00:04:32	1375.95	324.31	70	76.752
veh241	2021-07-28 00:04:32	568.99	351.42	70	30.780
veh242	2021-07-28 00:04:32	1128.68	192.31	70	44.316
veh243	2021-07-28 00:04:32	1096.97	971.86	70	1.368
veh244	2021-07-28 00:04:32	1280.74	328.36	70	69.120
veh246	2021-07-28 00:04:32	503.96	352.77	70	35.244
veh247	2021-07-28 00:04:32	1327.37	693.58	70	43.128
veh248	2021-07-28 00:04:32	1481.86	298.52	70	33.156
veh249	2021-07-28 00:04:32	602.79	1069.49	70	42.984
veh25	2021-07-28 00:04:32	1111.41	940.17	70	0.000
veh252	2021-07-28 00:04:32	734.32	531.72	70	48.420
veh253	2021-07-28 00:04:32	506.35	695.21	70	78.012
veh255	2021-07-28 00:04:32	902.77	550.13	70	26.928
veh256	2021-07-28 00:04:32	441.67	697.4	70	80.676
veh257	2021-07-28 00:04:32	1517.6	253.94	70	54.684
veh259	2021-07-28 00:04:32	1549.36	317.14	70	82.080
veh39	2021-07-28 00:04:32	1111.6	947.67	70	0.000
veh46	2021-07-28 00:04:32	1352.45	1013.38	70	27.108
veh49	2021-07-28 00:04:32	753.89	966.74	70	20.304
veh61	2021-07-28 00:04:32	642.71	715.75	70	78.516
